number,Chinese entity name,entity binomial scientific name,Chinese crop name,English crop name,Chinese relation,English relation
1308,番茄斑潜蝇,Liriomyza bryoniae,莴苣,lettuce,危害,Damage
1309,番茄斑潜蝇,Liriomyza bryoniae,豆类,Beans,危害,Damage
1310,番茄斑潜蝇,Liriomyza bryoniae,甘蓝,Kale,危害,Damage
1311,番茄斑潜蝇,Liriomyza bryoniae,油菜,rape,危害,Damage
1312,番茄斑潜蝇,Liriomyza bryoniae,白菜,Chinese cabbage,危害,Damage
1313,番茄斑潜蝇,Liriomyza bryoniae,茼蒿,Chrysanthemum,危害,Damage
1314,瓜实蝇,Bactrocera cucurbitae,苦瓜,Momordica charantia,危害,Damage
1315,瓜实蝇,Bactrocera cucurbitae,丝瓜,Loofah,危害,Damage
1316,瓜实蝇,Bactrocera cucurbitae,黄瓜,cucumber,危害,Damage
1317,瓜蚜,Aphis gossypii,瓜类,Melons,危害,Damage
1318,瓜蚜,Aphis gossypii,茄科,Solanaceae,危害,Damage
1319,瓜蚜,Aphis gossypii,豆科,Leguminosae,危害,Damage
1320,瓜蚜,Aphis gossypii,十字花科,Cruciferae,危害,Damage
1321,瓜蚜,Aphis gossypii,菊科,Asteraceae,危害,Damage
1322,油葫芦,Teleogryllus emma,白菜,Chinese cabbage,危害,Damage
1323,油葫芦,Teleogryllus emma,甘蓝,Kale,危害,Damage
1324,油葫芦,Teleogryllus emma,毛豆,Edamame,危害,Damage
1325,黑绒金龟,Maladera orientalis,苹果,apple,危害,Damage
1326,黑绒金龟,Maladera orientalis,山楂,hawthorn,危害,Damage
1327,苹果树干腐病,Botryosphaeria dothidea,苹果,apple,危害,Damage
1328,豌豆炭疽病,Colletotrichum pisi,豌豆,pea,危害,Damage
1329,豆秆黑潜蝇,Melanagromyza sojae,大豆,Soybean,危害,Damage
1330,豌豆彩潜蝇,Chromatomyia horticola,豌豆,pea,危害,Damage
1331,豌豆彩潜蝇,Chromatomyia horticola,菜豆,kidney bean,危害,Damage
1332,豌豆彩潜蝇,Chromatomyia horticola,豇豆,cowpea,危害,Damage
1333,豌豆彩潜蝇,Chromatomyia horticola,红小豆,Red Bean,危害,Damage
1334,豌豆彩潜蝇,Chromatomyia horticola,甘蓝,Kale,危害,Damage
1335,豌豆彩潜蝇,Chromatomyia horticola,白菜,Chinese cabbage,危害,Damage
1336,豌豆彩潜蝇,Chromatomyia horticola,莴苣,lettuce,危害,Damage
1337,豌豆彩潜蝇,Chromatomyia horticola,番茄,tomato,危害,Damage
1338,端大蓟马,Megalurothrips distalis,四季豆,French beans,危害,Damage
1339,端大蓟马,Megalurothrips distalis,豌豆,pea,危害,Damage
1340,端大蓟马,Megalurothrips distalis,蚕豆,broad bean,危害,Damage
1341,端大蓟马,Megalurothrips distalis,丝瓜,Loofah,危害,Damage
1342,端大蓟马,Megalurothrips distalis,胡萝卜,carrot,危害,Damage
1343,端大蓟马,Megalurothrips distalis,白菜,Chinese cabbage,危害,Damage
1344,端大蓟马,Megalurothrips distalis,油菜,rape,危害,Damage
1345,花蓟马,Frankliniella intonsa,瓜类,Melons,危害,Damage
1346,花蓟马,Frankliniella intonsa,豆类,Beans,危害,Damage
1347,豌豆象,Bruchus pisorum,豌豆,pea,危害,Damage
1348,豌豆象,Bruchus pisorum,扁豆,Lentils,危害,Damage
1349,斑须蝽,Dolycoris baccarum,大豆,Soybean,危害,Damage
1350,斑须蝽,Dolycoris baccarum,棉花,cotton,危害,Damage
1351,斑须蝽,Dolycoris baccarum,花生,peanut,危害,Damage
1352,斑须蝽,Dolycoris baccarum,绿豆,green beans,危害,Damage
1353,斑须蝽,Dolycoris baccarum,小麦,wheat,危害,Damage
1354,斑须蝽,Dolycoris baccarum,玉米,corn,危害,Damage
1355,斑须蝽,Dolycoris baccarum,谷子,Millet,危害,Damage
1356,斑须蝽,Dolycoris baccarum,烟草,tobacco,危害,Damage
1357,斑须蝽,Dolycoris baccarum,白菜,Chinese cabbage,危害,Damage
1358,斑须蝽,Dolycoris baccarum,甘蓝,Kale,危害,Damage
1359,条蜂缘蝽,Riptortus linearis,蚕豆,broad bean,危害,Damage
1360,条蜂缘蝽,Riptortus linearis,豌豆,pea,危害,Damage
1361,条蜂缘蝽,Riptortus linearis,菜豆,kidney bean,危害,Damage
1362,条蜂缘蝽,Riptortus linearis,绿豆,green beans,危害,Damage
1363,条蜂缘蝽,Riptortus linearis,大豆,Soybean,危害,Damage
1364,条蜂缘蝽,Riptortus linearis,豇豆,cowpea,危害,Damage
1365,条蜂缘蝽,Riptortus linearis,水稻,Rice,危害,Damage
1366,条蜂缘蝽,Riptortus linearis,麦类,Wheat,危害,Damage
1367,条蜂缘蝽,Riptortus linearis,高粱,Sorghum,危害,Damage
1368,条蜂缘蝽,Riptortus linearis,玉米,corn,危害,Damage
1369,条蜂缘蝽,Riptortus linearis,红薯,sweet potato,危害,Damage
1370,条蜂缘蝽,Riptortus linearis,棉花,cotton,危害,Damage
1371,条蜂缘蝽,Riptortus linearis,甘蔗,sugar cane,危害,Damage
1372,条蜂缘蝽,Riptortus linearis,丝瓜,Loofah,危害,Damage
1373,豇豆荚螟,Maruca vitrata,大豆,Soybean,危害,Damage
1374,豇豆荚螟,Maruca vitrata,豇豆,cowpea,危害,Damage
1375,豇豆荚螟,Maruca vitrata,绿豆,green beans,危害,Damage
1376,豇豆荚螟,Maruca vitrata,扁豆,Lentils,危害,Damage
1377,豇豆荚螟,Maruca vitrata,刺槐,locust,危害,Damage
1378,豆荚斑螟,Etiella zinckenella,大豆,Soybean,危害,Damage
1379,豆荚斑螟,Etiella zinckenella,豇豆,cowpea,危害,Damage
1380,豆荚斑螟,Etiella zinckenella,豌豆,pea,危害,Damage
1381,豆荚斑螟,Etiella zinckenella,菜豆,kidney bean,危害,Damage
1382,豆荚斑螟,Etiella zinckenella,扁豆,Lentils,危害,Damage
1383,豆荚斑螟,Etiella zinckenella,绿豆,green beans,危害,Damage
1384,豆荚斑螟,Etiella zinckenella,刺槐,locust,危害,Damage
1385,肾毒蛾,Cifuna locuples,大豆,Soybean,危害,Damage
1386,肾毒蛾,Cifuna locuples,绿豆,green beans,危害,Damage
1387,肾毒蛾,Cifuna locuples,棉花,cotton,危害,Damage
1388,肾毒蛾,Cifuna locuples,甘薯,sweet potato,危害,Damage
1389,肾毒蛾,Cifuna locuples,苜蓿,Alfalfa,危害,Damage
1390,肾毒蛾,Cifuna locuples,茶树,tea tree,危害,Damage
1391,肾毒蛾,Cifuna locuples,苹果,apple,危害,Damage
1392,肾毒蛾,Cifuna locuples,樱桃,cherry,危害,Damage
1393,肾毒蛾,Cifuna locuples,海棠,Begonia,危害,Damage
1394,肾毒蛾,Cifuna locuples,柳树,willow,危害,Damage
1395,肾毒蛾,Cifuna locuples,刺槐,locust,危害,Damage
1396,肾毒蛾,Cifuna locuples,荷花,Lotus,危害,Damage
1397,肾毒蛾,Cifuna locuples,月季,Rose,危害,Damage
1398,肾毒蛾,Cifuna locuples,茶花,camellia,危害,Damage
1399,肾毒蛾,Cifuna locuples,杜鹃,Azalea,危害,Damage
1400,肾毒蛾,Cifuna locuples,垂丝海棠,Weeping Begonia,危害,Damage
1401,肾毒蛾,Cifuna locuples,贴梗海棠,Malus truncatum,危害,Damage
1402,肾毒蛾,Cifuna locuples,紫藤,Wisteria,危害,Damage
1403,肾毒蛾,Cifuna locuples,胡枝子,Lespedeza,危害,Damage
1404,肾毒蛾,Cifuna locuples,悬铃木,Plane Tree,危害,Damage
1405,豌豆修尾蚜,Megoura japonica,豌豆,pea,危害,Damage
1406,豌豆修尾蚜,Megoura japonica,蚕豆,broad bean,危害,Damage
1407,豌豆修尾蚜,Megoura japonica,大豆,Soybean,危害,Damage
1408,豆蚜,Aphis craccivora,豇豆,cowpea,危害,Damage
1409,豆蚜,Aphis craccivora,菜豆,kidney bean,危害,Damage
1410,豆蚜,Aphis craccivora,豌豆,pea,危害,Damage
1411,豆蚜,Aphis craccivora,蚕豆,broad bean,危害,Damage
1412,豆蚜,Aphis craccivora,苜蓿,Alfalfa,危害,Damage
1413,豆蚜,Aphis craccivora,苕子,Potato,危害,Damage
1414,豆蚜,Aphis craccivora,绿豆,green beans,危害,Damage
1415,豆蚜,Aphis craccivora,花生,peanut,危害,Damage
1416,豆蚜,Aphis craccivora,甘草,Licorice,危害,Damage
1417,豆蚜,Aphis craccivora,槐树,Sophora japonica,危害,Damage
1418,扁豆褐斑病,Ascochyta fabae,扁豆,Lentils,危害,Damage
1419,扁豆角斑病,Cercospora canescens,扁豆,Lentils,危害,Damage
1420,扁豆炭疽病,Colletotrichum lindemuthianum,扁豆,Lentils,危害,Damage
1421,扁豆细菌性疫病,Xanthomonas axonopodis pv. phaseoli,扁豆,Lentils,危害,Damage
1422,扁豆红斑病,Phyllosticta phaseolina,扁豆,Lentils,危害,Damage
1423,扁豆黑斑病,Alternaria alternata,扁豆,Lentils,危害,Damage
1424,扁豆斑点病,Cercospora dolichi,扁豆,Lentils,危害,Damage
1425,扁豆轮纹斑病,Ascochyta lentis,扁豆,Lentils,危害,Damage
1426,扁豆病毒病,Bean common mosaic virus,扁豆,Lentils,危害,Damage
1427,扁豆羽蛾,Pterophorus monodactylus,扁豆,Lentils,危害,Damage
1428,扁豆夜蛾,Anticarsia gemmatalis,扁豆,Lentils,危害,Damage
1429,豆卷叶螟,Lamprosema indicata,豇豆,cowpea,危害,Damage
1430,豆卷叶螟,Lamprosema indicata,毛豆,Edamame,危害,Damage
1431,豆卷叶螟,Lamprosema indicata,菜豆,kidney bean,危害,Damage
1432,豆卷叶螟,Lamprosema indicata,扁豆,Lentils,危害,Damage
1433,豆卷叶螟,Lamprosema indicata,豌豆,pea,危害,Damage
1434,草地螟,Loxostege sticticalis,小麦,wheat,危害,Damage
1435,草地螟,Loxostege sticticalis,燕麦,oat,危害,Damage
1436,草地螟,Loxostege sticticalis,玉米,corn,危害,Damage
1437,草地螟,Loxostege sticticalis,高粱,Sorghum,危害,Damage
1438,草地螟,Loxostege sticticalis,甜菜,beet,危害,Damage
1439,草地螟,Loxostege sticticalis,甘蓝,Kale,危害,Damage
1440,草地螟,Loxostege sticticalis,大豆,Soybean,危害,Damage
1441,草地螟,Loxostege sticticalis,豌豆,pea,危害,Damage
1442,草地螟,Loxostege sticticalis,扁豆,Lentils,危害,Damage
1443,草地螟,Loxostege sticticalis,马铃薯,potato,危害,Damage
1444,草地螟,Loxostege sticticalis,向日葵,sunflower,危害,Damage
1445,草地螟,Loxostege sticticalis,亚麻,flax,危害,Damage
1446,草地螟,Loxostege sticticalis,瓜类,Melons,危害,Damage
1447,草地螟,Loxostege sticticalis,胡萝卜,carrot,危害,Damage
1448,草地螟,Loxostege sticticalis,洋葱,onion,危害,Damage
1449,草地螟,Loxostege sticticalis,茴香,fennel,危害,Damage
1450,草地螟,Loxostege sticticalis,藜科,Chenopodiaceae,危害,Damage
1451,草地螟,Loxostege sticticalis,蓼科,Polygonaceae,危害,Damage
1452,草地螟,Loxostege sticticalis,菊科,Asteraceae,危害,Damage
1453,草地螟,Loxostege sticticalis,杂草,Weeds,危害,Damage
1454,绿豆象,Callosobruchus chinensis,菜豆,kidney bean,危害,Damage
1455,绿豆象,Callosobruchus chinensis,豇豆,cowpea,危害,Damage
1456,绿豆象,Callosobruchus chinensis,扁豆,Lentils,危害,Damage
1457,绿豆象,Callosobruchus chinensis,豌豆,pea,危害,Damage
1458,绿豆象,Callosobruchus chinensis,蚕豆,broad bean,危害,Damage
1459,绿豆象,Callosobruchus chinensis,绿豆,green beans,危害,Damage
1460,绿豆象,Callosobruchus chinensis,赤豆,red bean,危害,Damage
1461,扁豆小灰蝶,Lampides boeticus,扁豆,Lentils,危害,Damage
1462,灰巴蜗牛,Bradybaena ravida,甘蓝,Kale,危害,Damage
1463,灰巴蜗牛,Bradybaena ravida,花椰菜,brocoli,危害,Damage
1464,灰巴蜗牛,Bradybaena ravida,白菜,Chinese cabbage,危害,Damage
1465,灰巴蜗牛,Bradybaena ravida,萝卜,radish,危害,Damage
1466,灰巴蜗牛,Bradybaena ravida,豆类,Beans,危害,Damage
1467,灰巴蜗牛,Bradybaena ravida,马铃薯,potato,危害,Damage
1468,蚕豆锈病,Uromyces viciae - fabae,蚕豆,broad bean,危害,Damage
1469,蚕豆褐斑病,Ascochyta fabae,蚕豆,broad bean,危害,Damage
1470,蚕豆赤斑病,Botrytis fabae,蚕豆,broad bean,危害,Damage
1471,蚕豆白粉病,Erysiphe pisi,蚕豆,broad bean,危害,Damage
1472,蚕豆茎基腐病,Fusarium solani,蚕豆,broad bean,危害,Damage
1473,蚕豆油壶火肿病,Taphrina deformans,蚕豆,broad bean,危害,Damage
1474,蚕豆根腐病,Fusarium oxysporum f. sp. fabae,蚕豆,broad bean,危害,Damage
1475,蚕豆枯萎病,Fusarium oxysporum f. sp. fabae,蚕豆,broad bean,危害,Damage
1476,蚕豆炭疽病,Colletotrichum lindemuthianum,蚕豆,broad bean,危害,Damage
1477,蚕豆霜霉病,Peronospora viciae,蚕豆,broad bean,危害,Damage
1478,蚕豆茎疫病,Pseudomonas syringae pv. phaseolicola,蚕豆,broad bean,危害,Damage
1479,蚕豆轮纹病,Ascochyta fabae,蚕豆,broad bean,危害,Damage
1480,蚕豆立枯病,Rhizoctonia solani,蚕豆,broad bean,危害,Damage
1481,蚕豆(BYMV)花叶病,Bean yellow mosaic virus,蚕豆,broad bean,危害,Damage
1482,斑缘豆粉蝶,Colias erate,豆科蔬菜,Leguminosae vegetables,危害,Damage
1483,斑缘豆粉蝶,Colias erate,豆科,Leguminosae,危害,Damage
1484,蚕豆象,Bruchus rufimanus,蚕豆,broad bean,危害,Damage
1485,蚕豆修尾蚜,Megoura viciae,豌豆,pea,危害,Damage
1486,蚕豆修尾蚜,Megoura viciae,蚕豆,broad bean,危害,Damage
1487,蚕豆修尾蚜,Megoura viciae,大豆,Soybean,危害,Damage
1488,黄花菜锈病,Aecidium hemerocallidis,黄花菜,Daylily,危害,Damage
1489,黄花菜炭疽病,Colletotrichum hemerocallidis,黄花菜,Daylily,危害,Damage
1490,黄花菜霉杆病,Pseudomonas hemerocallidis,黄花菜,Daylily,危害,Damage
1491,黄花菜霉杆病,Pseudomonas hemerocallidis,蚕豆,broad bean,危害,Damage
1492,刺足根螨,Rhizoglyphus echinopus,韭黄,Chives,危害,Damage
1493,刺足根螨,Rhizoglyphus echinopus,韭菜,Chinese chives,危害,Damage
1494,刺足根螨,Rhizoglyphus echinopus,葱类,Onions,危害,Damage
1495,刺足根螨,Rhizoglyphus echinopus,百合,lily,危害,Damage
1496,刺足根螨,Rhizoglyphus echinopus,甜菜,beet,危害,Damage
1497,刺足根螨,Rhizoglyphus echinopus,马铃薯,potato,危害,Damage
1498,刺足根螨,Rhizoglyphus echinopus,唐菖蒲,Gladiolus,危害,Damage
1499,刺足根螨,Rhizoglyphus echinopus,半夏,Pinellia,危害,Damage
1500,刺足根螨,Rhizoglyphus echinopus,贝母,Fritillaria,危害,Damage
1501,枸杞负泥虫,Lema decempunctata,枸杞,Wolfberry,危害,Damage
1502,枸杞蚜虫,Aphis sp.,枸杞,Wolfberry,危害,Damage
1503,枸杞木虱,Paratrioza sinica,枸杞,Wolfberry,危害,Damage
1504,枸杞木虱,Paratrioza sinica,龙葵,Solanum nigrum,危害,Damage
1505,三点盲蝽,Adelphocoris fasciaticollis,牧草,grass,危害,Damage
1506,三点盲蝽,Adelphocoris fasciaticollis,豆类,Beans,危害,Damage
1507,茶翅蝽,Halyomorpha halys,草莓,strawberry,危害,Damage
1508,大青叶蝉,Cicadella viridis,白菜,Chinese cabbage,危害,Damage
1509,大青叶蝉,Cicadella viridis,甘蓝,Kale,危害,Damage
1510,大青叶蝉,Cicadella viridis,花椰菜,brocoli,危害,Damage
1511,大青叶蝉,Cicadella viridis,萝卜,radish,危害,Damage
1512,大青叶蝉,Cicadella viridis,菜豆,kidney bean,危害,Damage
1513,大青叶蝉,Cicadella viridis,番茄,tomato,危害,Damage
1514,大青叶蝉,Cicadella viridis,茄子,eggplant,危害,Damage
1515,大青叶蝉,Cicadella viridis,马铃薯,potato,危害,Damage
1516,大青叶蝉,Cicadella viridis,莴苣,lettuce,危害,Damage
1517,大青叶蝉,Cicadella viridis,芹菜,celery,危害,Damage
1518,大青叶蝉,Cicadella viridis,胡萝卜,carrot,危害,Damage
1519,大青叶蝉,Cicadella viridis,菠菜,spinach,危害,Damage
1520,芦笋立枯病,Rhizoctonia solani,芦笋,asparagus,危害,Damage
1521,甘蓝夜蛾,Mamestra brassicae,甘蓝,Kale,危害,Damage
1522,甘蓝夜蛾,Mamestra brassicae,白菜,Chinese cabbage,危害,Damage
1523,甘蓝夜蛾,Mamestra brassicae,瓜类,Melons,危害,Damage
1524,甘蓝夜蛾,Mamestra brassicae,豆类,Beans,危害,Damage
1525,甘蓝夜蛾,Mamestra brassicae,茄果类蔬菜,Nightshade vegetables,危害,Damage
1526,甘蓝夜蛾,Mamestra brassicae,甜菜,beet,危害,Damage
1527,小造桥虫,Anomis flava,棉花,cotton,危害,Damage
1528,小造桥虫,Anomis flava,黄麻,jute,危害,Damage
1529,小造桥虫,Anomis flava,茼麻,Chrysanthemum,危害,Damage
1530,小造桥虫,Anomis flava,红麻,Kenaf,危害,Damage
1531,大造桥虫,Ascotis selenaria,蕹菜,Water spinach,危害,Damage
1532,大造桥虫,Ascotis selenaria,莴苣,lettuce,危害,Damage
1533,亚洲玉米螟,Ostrinia furnacalis,谷,valley,危害,Damage
1534,亚洲玉米螟,Ostrinia furnacalis,棉,cotton,危害,Damage
1535,亚洲玉米螟,Ostrinia furnacalis,马铃薯,potato,危害,Damage
1536,烟蓟马,Thrips tabaci,棉花,cotton,危害,Damage
1537,烟蓟马,Thrips tabaci,大葱,Green onion,危害,Damage
1538,烟蓟马,Thrips tabaci,马铃薯,potato,危害,Damage
1539,花蓟马,Frankliniella intonsa,甘蔗,sugar cane,危害,Damage
1540,花蓟马,Frankliniella intonsa,茄果类,Solanum,危害,Damage
1541,十四点负泥甲,Crioceris quatuordecimpunctata,小麦,wheat,危害,Damage
1542,十四点负泥甲,Crioceris quatuordecimpunctata,石刁柏,Asparagus cochinchinensis,危害,Damage
1543,十四点负泥甲,Crioceris quatuordecimpunctata,文竹,asparagus,危害,Damage
1544,灰地种蝇,Delia platura,花椰菜,brocoli,危害,Damage
1545,灰地种蝇,Delia platura,白菜,Chinese cabbage,危害,Damage
1546,灰地种蝇,Delia platura,甘蓝,Kale,危害,Damage
1547,灰地种蝇,Delia platura,瓜类,Melons,危害,Damage
1548,灰地种蝇,Delia platura,蔬菜,vegetable,危害,Damage
1549,灰地种蝇,Delia platura,果树,Fruit trees,危害,Damage
1550,灰地种蝇,Delia platura,林木,forest,危害,Damage
1551,莲藕腐败病,Fusarium oxysporum f. sp. nelumbicola,莲藕,Lotus root,危害,Damage
1552,莲藕尾孢褐斑病,Cercospora nelumbonis,莲藕,Lotus root,危害,Damage
1553,莲藕褐纹病,Alternaria nelumbii,莲藕,Lotus root,危害,Damage
1554,莲藕炭疽病,Colletotrichum gloeosporioides,莲藕,Lotus root,危害,Damage
1555,莲藕小菌核叶腐病,Sclerotinia sclerotiorum,莲藕,Lotus root,危害,Damage
1556,莲缢管蚜,Rhopalosiphum nymphaeae,莲藕,Lotus root,危害,Damage
1557,莲缢管蚜,Rhopalosiphum nymphaeae,慈菇,Sagittaria,危害,Damage
1558,莲缢管蚜,Rhopalosiphum nymphaeae,菱角,water chestnut,危害,Damage
1559,莲缢管蚜,Rhopalosiphum nymphaeae,绿萍,Azolla,危害,Damage
1560,莲缢管蚜,Rhopalosiphum nymphaeae,睡莲,Water Lily,危害,Damage
1561,莲缢管蚜,Rhopalosiphum nymphaeae,眼子菜,Potamogeton,危害,Damage
1562,莲缢管蚜,Rhopalosiphum nymphaeae,香蒲,cat-tail,危害,Damage
1563,莲缢管蚜,Rhopalosiphum nymphaeae,川泽泻,Sichuan orientalis,危害,Damage
1564,莲缢管蚜,Rhopalosiphum nymphaeae,慈姑,arrowhead,危害,Damage
1565,莲潜叶摇蚊,Stenochironomus nelumbus,荷花,Lotus,危害,Damage
1566,莲潜叶摇蚊,Stenochironomus nelumbus,花莲,Hualien,危害,Damage
1567,莲潜叶摇蚊,Stenochironomus nelumbus,藕莲,Lotus,危害,Damage
1568,莲潜叶摇蚊,Stenochironomus nelumbus,碗莲,Lotus,危害,Damage
1569,莲潜叶摇蚊,Stenochironomus nelumbus,子莲,Zi Lian,危害,Damage
1570,茭白纹枯病,Thanatephorus cucumeris,茭白,Wild Rice,危害,Damage
1571,茭白瘟病,Pyricularia zizaniae,茭白,Wild Rice,危害,Damage
1572,莲藕根金花虫,Donacia provosti,莲藕,Lotus root,危害,Damage
1573,莲藕根金花虫,Donacia provosti,莼菜,Brasenia schrenkiana,危害,Damage
1574,莲藕根金花虫,Donacia provosti,茭白,Wild Rice,危害,Damage
1575,莲藕根金花虫,Donacia provosti,水稻,Rice,危害,Damage
1576,莲藕根金花虫,Donacia provosti,矮慈姑,Sagittaria dwarfi,危害,Damage
1577,莲藕根金花虫,Donacia provosti,眼子菜,Potamogeton,危害,Damage
1578,莲藕根金花虫,Donacia provosti,鸭舌草,Duckweed,危害,Damage
1579,莲藕根金花虫,Donacia provosti,长叶泽泻,Longleaf Alisma,危害,Damage
1580,茭白胡麻斑病,Bipolaris zizaniae,茭白,Wild Rice,危害,Damage
1581,茭白黑粉病,Ustilago esculenta,茭白,Wild Rice,危害,Damage
1582,二化螟,Chilo suppressalis,水稻,Rice,危害,Damage
1583,二化螟,Chilo suppressalis,茭白,Wild Rice,危害,Damage
1584,二化螟,Chilo suppressalis,玉米,corn,危害,Damage
1585,二化螟,Chilo suppressalis,甘蔗,sugar cane,危害,Damage
1586,二化螟,Chilo suppressalis,小米,Millet,危害,Damage
1587,二化螟,Chilo suppressalis,芦苇,reed,危害,Damage
1588,二化螟,Chilo suppressalis,蚕豆,broad bean,危害,Damage
1589,二化螟,Chilo suppressalis,油菜,rape,危害,Damage
1590,长绿飞虱,Saccharosydne procerus,茭白,Wild Rice,危害,Damage
1591,长绿飞虱,Saccharosydne procerus,野茭白,Wild wild rice,危害,Damage
1592,长绿飞虱,Saccharosydne procerus,水稻,Rice,危害,Damage
1593,白背飞虱,Sogatella furcifera,水稻,Rice,危害,Damage
1594,白背飞虱,Sogatella furcifera,小麦,wheat,危害,Damage
1595,白背飞虱,Sogatella furcifera,玉米,corn,危害,Damage
1596,白背飞虱,Sogatella furcifera,甘蔗,sugar cane,危害,Damage
1597,白背飞虱,Sogatella furcifera,高粱,Sorghum,危害,Damage
1598,白背飞虱,Sogatella furcifera,茭白,Wild Rice,危害,Damage
1599,白背飞虱,Sogatella furcifera,游草,Tour grass,危害,Damage
1600,白背飞虱,Sogatella furcifera,看麦娘,See the wheatgrass,危害,Damage
1601,灰飞虱,Laodelphax striatellus,茭白,Wild Rice,危害,Damage
1602,灰飞虱,Laodelphax striatellus,水稻,Rice,危害,Damage
1603,灰飞虱,Laodelphax striatellus,小麦,wheat,危害,Damage
1604,灰飞虱,Laodelphax striatellus,大麦,barley,危害,Damage
1605,灰飞虱,Laodelphax striatellus,玉米,corn,危害,Damage
1606,灰飞虱,Laodelphax striatellus,高粱,Sorghum,危害,Damage
1607,灰飞虱,Laodelphax striatellus,甘蔗,sugar cane,危害,Damage
1608,灰飞虱,Laodelphax striatellus,稗草,Barnyard grass,危害,Damage
1609,黄色白禾螟,Scirpophaga nivella,荸荠,Water Chestnut,危害,Damage
1610,中华蚱蜢,Acrida cinerea,高粱,Sorghum,危害,Damage
1611,中华蚱蜢,Acrida cinerea,小麦,wheat,危害,Damage
1612,中华蚱蜢,Acrida cinerea,水稻,Rice,危害,Damage
1613,中华蚱蜢,Acrida cinerea,棉花,cotton,危害,Damage
